Client_ID,Age,Gender,Education,Income,Loan_Amount,Loan_Purpose,Credit_Score,Interest_Rate,Loan_Term_Years,Employment_Type,Default_Status
34096,43,Male,Post Graduate,154142,541901,Car,672,8.13,5,Salaried,0
34097,31,Female,Graduate,74994,640118,Home,324,19.9,3,Business,1
34098,51,Female,Graduate,178278,1080066,Personal,802,25.17,1,Salaried,0
34099,26,Female,Graduate,65326,927186,Business,772,20.18,1,Salaried,1
34100,31,Male,Post Graduate,110545,671484,Personal,552,14.53,15,Self-Employed,0
34101,33,Male,Graduate,81961,131999,Personal,671,11.06,10,Business,0
34102,32,Male,Post Graduate,96644,125240,Education,556,22.78,3,Self-Employed,0
34103,22,Male,Post Graduate,163226,950367,Education,635,22.04,3,Business,0
34104,55,Male,Graduate,145417,229460,Personal,808,24.94,5,Salaried,0
34105,56,Female,Under Graduate,117001,119442,Education,421,27.66,7,Salaried,0
34106,37,Male,Graduate,135910,919250,Business,686,10.24,1,Business,0
34107,48,Male,Under Graduate,49107,323660,Personal,347,13.29,10,Salaried,0
34108,48,Female,Graduate,63224,447214,Personal,569,14.88,10,Self-Employed,0
34109,42,Female,Graduate,29725,1132856,Personal,469,18.75,5,Salaried,0
34110,58,Female,Graduate,108103,303053,Car,540,9.06,10,Salaried,0
34111,27,Female,Under Graduate,73945,961798,Car,634,13.52,5,Salaried,0
34112,35,Female,Post Graduate,61751,698480,Personal,647,23.88,1,Salaried,0
34113,52,Male,Graduate,100551,333727,Personal,490,8.97,7,Self-Employed,1
34114,31,Male,Graduate,111164,787309,Personal,530,24.36,5,Salaried,0
34115,44,Male,Post Graduate,153156,604556,Home,646,11.69,7,Business,0
34116,23,Male,Graduate,71706,1014027,Education,633,14.1,5,Business,0
34117,50,Male,Under Graduate,162867,137714,Personal,738,22.36,5,Self-Employed,0
34118,26,Female,Under Graduate,112419,540126,Education,316,23.29,15,Salaried,0
34119,22,Male,Under Graduate,23722,960175,Business,610,12.22,15,Self-Employed,1
34120,34,Male,Under Graduate,47902,890769,Personal,739,16.11,15,Business,0
34121,61,Female,Graduate,153108,619051,Business,685,12.84,5,Business,0
34122,38,Female,Graduate,23157,1185444,Home,615,18.27,10,Business,0
34123,64,Male,Graduate,85322,896354,Home,457,21.05,15,Salaried,0
34124,51,Male,Graduate,31917,720768,Car,584,13.4,15,Business,0
34125,33,Female,Under Graduate,63419,419697,Education,811,17.24,3,Self-Employed,1
34126,46,Male,Graduate,27555,912447,Car,639,18.72,3,Self-Employed,0
34127,64,Female,Under Graduate,175023,543460,Car,684,16.38,5,Salaried,0
34128,32,Male,Under Graduate,51382,56831,Home,782,18.28,10,Salaried,0
34129,38,Female,Graduate,123756,765924,Home,753,10.88,5,Salaried,0
34130,29,Female,Graduate,35350,1026666,Personal,766,8.81,10,Self-Employed,0
34131,41,Female,Graduate,148452,678166,Home,309,9.26,5,Self-Employed,1
34132,60,Male,Graduate,143474,443372,Car,696,27.46,10,Salaried,0
34133,63,Female,Post Graduate,71369,1085144,Personal,651,9.48,3,Business,0
34134,44,Female,Post Graduate,85763,788510,Home,521,15.72,10,Self-Employed,1
34135,54,Male,Post Graduate,76645,801787,Home,497,23.83,10,Salaried,0
34136,28,Male,Under Graduate,167460,83957,Personal,760,25.01,3,Salaried,1
34137,64,Male,Graduate,69303,784990,Business,420,13.37,10,Salaried,0
34138,53,Female,Graduate,162593,797421,Personal,490,20.8,3,Business,1
34139,43,Female,Under Graduate,121381,559479,Personal,527,22.48,10,Salaried,0
34140,33,Female,Graduate,51947,1025947,Business,711,26.32,10,Business,0
34141,34,Male,Graduate,112437,800803,Education,476,25.78,10,Salaried,1
34142,34,Male,Under Graduate,89507,1047978,Home,443,16.7,3,Salaried,0
34143,36,Female,Under Graduate,152076,1153592,Business,708,18.83,1,Salaried,0
34144,58,Male,Under Graduate,82320,751461,Business,823,24.02,1,Salaried,0
34145,59,Male,Graduate,28002,1047799,Personal,469,19.97,1,Salaried,0
34146,46,Female,Post Graduate,121964,337011,Home,584,15.12,5,Self-Employed,1
34147,46,Female,Graduate,124793,297193,Personal,646,27.01,3,Self-Employed,1
34148,21,Male,Under Graduate,166547,853428,Home,763,27.95,10,Self-Employed,0
34149,52,Female,Graduate,79080,457936,Personal,588,26.66,3,Business,1
34150,35,Male,Graduate,71779,1173034,Personal,527,14.91,7,Salaried,1
34151,41,Male,Under Graduate,24708,318521,Business,791,12.85,15,Salaried,0
34152,38,Female,Under Graduate,91623,684632,Education,692,17.86,15,Business,0
34153,50,Female,Post Graduate,108737,821818,Business,415,23.7,10,Salaried,1
34154,33,Male,Graduate,173912,326026,Personal,694,13.4,3,Salaried,1
34155,44,Male,Post Graduate,64452,279291,Home,644,16.13,5,Business,0
34156,50,Female,Under Graduate,38309,1022352,Education,588,11.03,3,Salaried,0
34157,22,Male,Post Graduate,156774,205893,Car,525,22.03,7,Business,0
34158,39,Male,Graduate,144072,63181,Home,614,22.75,3,Business,0
34159,64,Male,Graduate,160390,378083,Personal,836,17.91,5,Business,0
34160,45,Male,Under Graduate,85763,707440,Education,710,22.75,7,Self-Employed,0
34161,34,Male,Post Graduate,109220,177377,Business,797,20.89,3,Salaried,0
34162,26,Female,Under Graduate,112098,649464,Personal,780,26.59,5,Self-Employed,0
34163,32,Male,Graduate,154800,62151,Home,522,19.73,5,Salaried,0
34164,40,Male,Post Graduate,123532,336988,Home,376,15.14,7,Salaried,0
34165,43,Female,Under Graduate,163030,207424,Car,340,22.59,7,Salaried,0
34166,50,Female,Graduate,40099,416890,Business,521,9.14,5,Salaried,1
34167,50,Female,Post Graduate,90057,975808,Home,509,17.53,10,Salaried,1
34168,58,Male,Graduate,104041,1022279,Home,704,27.32,7,Salaried,0
34169,50,Male,Graduate,174719,481085,Personal,651,22.1,10,Business,0
34170,61,Female,Under Graduate,69494,845968,Personal,759,27.97,7,Salaried,1
34171,50,Female,Under Graduate,42928,458470,Personal,356,15.86,5,Business,0
34172,56,Female,Post Graduate,63891,1160380,Education,343,15.86,5,Salaried,1
34173,54,Female,Graduate,73469,682042,Home,549,9.19,3,Self-Employed,0
34174,36,Female,Graduate,98463,757156,Personal,379,15.21,10,Salaried,0
34175,44,Male,Under Graduate,50207,1174063,Home,490,10.82,10,Business,1
34176,34,Female,Graduate,123136,618733,Personal,522,15.91,3,Self-Employed,1
34177,46,Male,Under Graduate,82852,959071,Business,429,8.04,10,Salaried,1
34178,28,Male,Graduate,116691,246049,Home,784,16.76,10,Salaried,0
34179,34,Female,Under Graduate,98963,937089,Personal,445,26.78,7,Self-Employed,0
34180,51,Female,Under Graduate,88710,518713,Car,441,23.25,10,Salaried,0
34181,22,Female,Graduate,45313,221140,Education,617,12.82,15,Salaried,1
34182,24,Female,Under Graduate,163924,217828,Home,323,13.4,5,Salaried,1
34183,21,Female,Graduate,126358,1076624,Education,556,14.18,10,Salaried,0
34184,40,Male,Graduate,37410,402404,Personal,345,9.85,15,Salaried,0
34185,34,Female,Post Graduate,75101,1117078,Home,826,27.84,5,Self-Employed,0
34186,60,Female,Post Graduate,41023,969872,Education,691,21.36,5,Business,0
34187,45,Male,Graduate,134433,977617,Personal,806,22.77,7,Salaried,0
34188,45,Female,Post Graduate,119407,994894,Personal,585,21.89,5,Salaried,1
34189,23,Female,Graduate,156016,587761,Car,556,17.3,3,Salaried,0
34190,25,Female,Graduate,158036,303752,Home,403,24.33,7,Salaried,0
34191,58,Male,Post Graduate,28587,1092191,Education,430,12.75,10,Self-Employed,1
34192,46,Female,Post Graduate,76655,350391,Personal,748,15.76,1,Salaried,0
34193,60,Female,Post Graduate,71131,517631,Education,626,14.52,3,Salaried,1
34194,58,Female,Post Graduate,133043,940852,Car,673,27.05,15,Salaried,0
34195,58,Female,Under Graduate,51028,906856,Personal,566,8.78,10,Self-Employed,0
34196,24,Male,Post Graduate,120168,280595,Personal,751,9.51,15,Business,0
34197,27,Female,Graduate,144687,729071,Business,381,27.12,7,Salaried,1
34198,50,Male,Post Graduate,161538,475465,Home,694,21.75,5,Self-Employed,0
34199,50,Female,Post Graduate,171900,873387,Personal,406,20.72,1,Salaried,0
34200,39,Female,Post Graduate,146387,523740,Personal,737,24.39,5,Salaried,1
34201,59,Female,Post Graduate,163744,457812,Personal,820,26.34,5,Self-Employed,0
34202,55,Male,Graduate,90676,945214,Home,831,25.92,3,Salaried,0
34203,60,Female,Graduate,33999,1148822,Business,652,25.8,5,Salaried,0
34204,53,Female,Post Graduate,143370,78122,Personal,479,24.78,3,Business,0
34205,53,Male,Graduate,99314,684402,Home,809,10.41,5,Salaried,0
34206,34,Female,Post Graduate,168935,488579,Education,469,20.71,7,Business,1
34207,58,Female,Post Graduate,35108,1118733,Car,825,17.82,7,Salaried,1
34208,30,Female,Post Graduate,166422,382055,Personal,314,23.61,5,Salaried,0
34209,48,Female,Post Graduate,178583,437826,Personal,332,27.1,1,Salaried,0
34210,34,Male,Graduate,62972,56276,Personal,801,15.29,15,Self-Employed,0
34211,56,Male,Under Graduate,57454,849324,Personal,686,23.1,10,Business,0
34212,58,Male,Under Graduate,88766,149508,Business,562,12.24,7,Self-Employed,0
34213,36,Female,Graduate,175790,373218,Car,601,16.43,10,Business,0
34214,41,Female,Graduate,155092,260977,Home,723,22.46,10,Salaried,0
34215,48,Female,Graduate,61004,1198626,Business,340,9.74,3,Salaried,1
34216,53,Female,Post Graduate,36834,886049,Home,543,25.24,3,Business,1
34217,26,Male,Graduate,152331,1150160,Home,352,26.34,1,Salaried,0
34218,61,Female,Graduate,155849,729592,Personal,368,25.44,7,Self-Employed,0
34219,35,Male,Graduate,142080,298953,Car,581,8.02,10,Salaried,0
34220,64,Female,Post Graduate,60343,1138719,Car,671,24.07,3,Salaried,0
34221,23,Female,Post Graduate,115525,1025997,Business,784,25.94,5,Salaried,0
34222,63,Male,Post Graduate,47927,717327,Home,557,27.68,10,Business,1
34223,55,Female,Under Graduate,169452,497549,Personal,605,8.67,7,Self-Employed,0
34224,34,Male,Graduate,48250,421061,Home,424,19.28,7,Self-Employed,1
34225,22,Male,Post Graduate,64448,774490,Business,367,25.64,5,Self-Employed,0
34226,49,Female,Graduate,132786,590911,Personal,675,22.62,5,Salaried,0
34227,24,Male,Post Graduate,31224,1181315,Personal,357,25.09,5,Salaried,0
34228,46,Male,Post Graduate,103414,408217,Personal,357,21.97,3,Salaried,0
34229,32,Female,Graduate,111184,1083004,Education,437,8.48,7,Salaried,1
34230,22,Male,Graduate,32304,147056,Personal,442,25.56,7,Business,1
34231,37,Male,Under Graduate,21578,219480,Personal,573,20.35,3,Self-Employed,1
34232,55,Female,Graduate,46315,295069,Business,439,12.95,3,Self-Employed,0
34233,30,Male,Graduate,127511,391238,Car,499,21.6,15,Salaried,0
34234,42,Female,Under Graduate,43377,309176,Personal,625,18.29,3,Salaried,0
34235,61,Male,Post Graduate,47541,516428,Personal,345,22.35,7,Self-Employed,0
34236,63,Female,Under Graduate,117342,489667,Home,443,17.46,5,Salaried,0
34237,41,Female,Under Graduate,37943,1153629,Personal,658,10.05,1,Salaried,0
34238,35,Female,Graduate,158960,1173903,Car,415,26.24,1,Self-Employed,0
34239,55,Female,Graduate,154928,285113,Home,712,21.66,10,Salaried,0
34240,41,Female,Under Graduate,109752,609968,Home,429,22.28,7,Business,0
34241,41,Male,Under Graduate,68638,695324,Home,675,23.35,1,Salaried,0
34242,41,Female,Graduate,25819,513392,Personal,604,18.25,3,Salaried,1
34243,64,Female,Graduate,122172,1104188,Personal,348,22.28,3,Business,0
34244,52,Male,Graduate,60072,477573,Personal,435,12.23,7,Salaried,0
34245,25,Female,Under Graduate,131065,302989,Car,481,17.38,3,Self-Employed,0
34246,59,Male,Graduate,149076,1129463,Home,301,21.83,10,Self-Employed,0
34247,29,Male,Under Graduate,179292,319695,Car,788,24.1,3,Business,0
34248,38,Female,Under Graduate,112272,941706,Business,473,27.36,5,Business,0
34249,41,Male,Under Graduate,107659,71815,Business,844,25.22,5,Business,0
34250,28,Male,Post Graduate,160765,369547,Personal,821,8.83,1,Self-Employed,0
34251,64,Male,Graduate,150382,344864,Personal,740,11.54,5,Salaried,0
34252,54,Female,Graduate,119118,303920,Business,381,21.59,5,Salaried,0
34253,30,Male,Post Graduate,164450,987579,Home,479,9.64,3,Self-Employed,0
34254,61,Female,Graduate,165727,1176716,Education,658,27.91,10,Salaried,0
34255,44,Female,Graduate,84121,225001,Personal,351,17.42,5,Salaried,0
34256,60,Male,Post Graduate,97053,1166119,Personal,383,21.73,10,Self-Employed,0
34257,44,Female,Post Graduate,147376,418586,Personal,331,8.96,7,Self-Employed,0
34258,52,Male,Under Graduate,152395,952255,Business,683,16.61,1,Business,1
34259,53,Male,Graduate,110116,1121039,Personal,735,12.79,7,Salaried,0
34260,58,Female,Graduate,68989,1127188,Personal,583,10.1,5,Salaried,0
34261,64,Female,Post Graduate,94986,683751,Home,581,21.45,10,Self-Employed,0
34262,54,Female,Under Graduate,42974,1078040,Business,722,27.54,7,Salaried,0
34263,31,Male,Under Graduate,50717,1071814,Education,822,14.1,10,Salaried,0
34264,51,Male,Graduate,149062,170649,Personal,534,26.57,7,Salaried,1
34265,38,Male,Graduate,87241,765772,Business,361,8.06,1,Salaried,0
34266,43,Female,Under Graduate,48517,53806,Personal,718,21.26,15,Business,1
34267,42,Male,Graduate,146025,55826,Personal,411,18.61,5,Business,0
34268,63,Male,Graduate,104763,64808,Personal,313,15.38,10,Salaried,1
34269,38,Male,Graduate,87669,854532,Car,436,16.35,3,Self-Employed,0
34270,60,Male,Post Graduate,22578,303098,Personal,306,20.01,5,Self-Employed,0
34271,61,Female,Graduate,26551,105655,Business,322,19.16,15,Business,0
34272,59,Male,Graduate,150764,1040256,Business,612,18.16,10,Salaried,1
34273,40,Female,Post Graduate,73768,526623,Personal,754,27.66,10,Salaried,0
34274,33,Male,Graduate,88116,575026,Business,492,23.37,3,Business,1
34275,21,Male,Post Graduate,75390,325150,Business,447,11.57,10,Salaried,0
34276,24,Male,Post Graduate,150751,807985,Car,654,26.35,3,Self-Employed,1
34277,44,Female,Post Graduate,155004,802308,Home,849,17.85,7,Salaried,0
34278,56,Female,Graduate,27113,670042,Education,543,8.28,15,Salaried,1
34279,56,Female,Post Graduate,103074,714380,Home,307,23.72,5,Business,0
34280,22,Male,Graduate,114092,385480,Car,318,15.06,5,Self-Employed,0
34281,48,Male,Graduate,69684,500647,Personal,845,27.98,5,Business,0
34282,46,Female,Post Graduate,20887,980916,Personal,763,18.88,1,Salaried,0
34283,43,Male,Post Graduate,137613,880997,Home,562,13.41,15,Salaried,1
34284,35,Male,Graduate,169888,372630,Personal,320,23.04,5,Salaried,0
34285,56,Female,Graduate,121901,773371,Personal,343,13.56,15,Business,0
34286,47,Male,Graduate,175467,524397,Education,580,8.49,10,Salaried,1
34287,26,Male,Post Graduate,156597,148619,Personal,429,9.93,3,Self-Employed,0
34288,55,Male,Post Graduate,84143,951596,Personal,627,21.14,7,Salaried,0
34289,59,Female,Under Graduate,116254,203726,Personal,405,12.28,1,Self-Employed,0
34290,58,Male,Under Graduate,144257,214390,Personal,748,12.76,3,Salaried,0
34291,55,Female,Under Graduate,40990,499408,Personal,761,10.98,3,Salaried,0
34292,56,Male,Graduate,117113,1107732,Education,691,13.13,1,Self-Employed,0
34293,30,Female,Graduate,78270,674778,Home,334,23.2,7,Self-Employed,1
34294,50,Female,Under Graduate,39056,449520,Home,778,18.27,3,Self-Employed,1
34295,61,Female,Graduate,89568,1144048,Home,450,12.32,10,Business,1
34296,58,Female,Post Graduate,85369,220148,Personal,601,12.95,5,Salaried,1
34297,49,Male,Graduate,129578,532131,Business,370,15.56,10,Salaried,1
34298,63,Female,Under Graduate,130927,498737,Education,813,27.93,5,Self-Employed,0
34299,59,Male,Graduate,177349,1063049,Personal,510,11.48,5,Self-Employed,0
34300,24,Male,Graduate,158497,886914,Personal,391,24.06,1,Business,0
34301,25,Female,Post Graduate,40230,684694,Car,849,25.31,10,Salaried,0
34302,24,Male,Graduate,36679,958943,Home,335,27.11,15,Self-Employed,0
34303,56,Male,Under Graduate,60492,974383,Personal,735,20.1,3,Salaried,0
34304,36,Male,Graduate,101845,676167,Personal,780,10,7,Salaried,1
34305,45,Male,Post Graduate,142072,61804,Home,680,8.46,7,Salaried,1
34306,34,Female,Graduate,80092,463281,Business,829,16.86,5,Self-Employed,0
34307,31,Male,Under Graduate,155555,266250,Personal,721,15.01,5,Salaried,0
34308,49,Male,Under Graduate,129575,322834,Home,437,25.25,1,Salaried,0
34309,54,Male,Under Graduate,42417,375525,Home,506,19.94,15,Salaried,0
34310,42,Male,Under Graduate,117447,174639,Home,614,24.86,5,Salaried,1
34311,34,Male,Graduate,41834,390587,Business,764,19.41,5,Salaried,0
34312,44,Female,Under Graduate,153047,1054627,Home,417,12.55,10,Business,0
34313,59,Male,Post Graduate,155204,825035,Car,623,11.99,3,Self-Employed,0
34314,46,Female,Under Graduate,92934,1174465,Business,518,15.91,10,Self-Employed,0
34315,63,Male,Post Graduate,24278,888271,Personal,562,8.59,3,Self-Employed,0
34316,56,Female,Graduate,67395,1052122,Home,463,17.95,10,Salaried,0
34317,59,Male,Post Graduate,93461,880999,Personal,520,13.45,7,Salaried,1
34318,36,Male,Graduate,164905,1165033,Car,603,8.91,7,Salaried,0
34319,58,Female,Post Graduate,155237,202098,Personal,818,17.49,7,Business,1
34320,52,Female,Graduate,77580,1102647,Personal,538,20.82,5,Self-Employed,1
34321,26,Female,Graduate,102383,1140153,Business,775,10.01,10,Salaried,0
34322,54,Male,Under Graduate,139925,200285,Car,820,20.17,1,Salaried,0
34323,28,Female,Under Graduate,65246,290036,Education,542,26.86,10,Self-Employed,0
34324,50,Female,Under Graduate,60439,674401,Business,548,15.53,5,Self-Employed,0
34325,47,Female,Under Graduate,93454,412434,Business,473,27.63,5,Business,0
34326,27,Male,Post Graduate,89447,272823,Personal,383,23.64,7,Salaried,0
34327,47,Male,Post Graduate,66970,517117,Home,408,8.19,3,Business,0
34328,45,Male,Graduate,24412,574000,Business,389,26.9,5,Business,0
34329,61,Female,Under Graduate,53485,951699,Personal,430,18.2,7,Salaried,0
34330,35,Male,Under Graduate,37041,211964,Business,724,20.01,5,Salaried,0
34331,45,Male,Under Graduate,21212,1071327,Business,320,20.18,5,Self-Employed,0
34332,42,Male,Under Graduate,91971,823949,Home,840,15.82,7,Self-Employed,0
34333,38,Male,Post Graduate,145150,52326,Home,556,16.88,7,Salaried,1
34334,32,Female,Graduate,25536,957259,Personal,448,18.37,5,Business,0
34335,43,Male,Under Graduate,138166,906573,Home,410,27.31,7,Self-Employed,0
34336,59,Female,Post Graduate,165343,163882,Personal,612,12.37,10,Salaried,0
34337,45,Female,Post Graduate,91108,446338,Personal,471,26.29,3,Self-Employed,0
34338,30,Female,Graduate,111342,534428,Education,655,27.52,15,Salaried,0
34339,50,Female,Post Graduate,113085,753491,Home,782,16.5,1,Salaried,0
34340,30,Female,Under Graduate,74631,572550,Education,728,12.94,5,Self-Employed,0
34341,54,Female,Post Graduate,112124,444328,Business,361,17.24,15,Salaried,0
34342,33,Male,Post Graduate,64635,326842,Personal,706,10.03,3,Business,0
34343,49,Female,Graduate,156197,904045,Personal,368,24.43,7,Salaried,0
34344,58,Male,Post Graduate,68260,759789,Home,622,14.29,1,Salaried,0
34345,61,Female,Under Graduate,57861,910676,Business,564,14.08,5,Salaried,1
34346,29,Male,Graduate,107512,629854,Education,355,21.47,7,Salaried,0
34347,33,Female,Graduate,50299,586623,Car,641,19.23,5,Salaried,0
34348,57,Male,Graduate,165920,841904,Car,319,19.72,3,Self-Employed,0
